en,fr,it,de,es,ko,kana
"It makes its nest at the bottom of swamps. It will eat anything—if it is alive, Whiscash will eat it.","Il fait son nid au fond des marais. Il ne se pose pas de question et avale toutes les créatures qui passent près de lui.","Nidifica nel letto delle paludi. Incredibilmente vorace, mangia qualunque essere vivente senza distinzione di sorta.","Dieses Pokémon baut sein Nest am Grund von Sümpfen. Es ist ein Vielfraß und verspeist Lebewesen aller Art.","Construye su nido en el fondo de los pantanos. Es tan voraz que no le hace ascos a ningún tipo de comida, siempre que se trate de seres vivos.","늪 바닥에 거처를 만든다. 살아 있는 것이라면 가리지 않고 뭐든 먹어버리고 마는 대식가다.","ぬまの　そこに　すみかを　つくる。 いきものなら　すききらい　なく なんでも　たべてしまう　おおぐらい。"
"No matter how dirty the water in the river, it will adapt and thrive. It has a strong will to survive.","Sa nature robuste lui permet de prospérer dans n’importe quelles eaux, aussi polluées soient-elles.","La sua grande vitalità gli permette di adattarsi e proliferare anche nelle acque dei fiumi più inquinati.","Egal, wie schmutzig der Fluss ist, in dem sie leben, sie passen sich daran an und vermehren sich. Sie sind hart im Nehmen.","Por muy sucio o contaminado que esté el río, se adaptan rápido y se multiplican. Poseen una gran fuerza vital.","심하게 오염된 강에서도 적응해서 번식하는 강인한 생명력의 소유자.","どんなに　みずが　よごれた かわでも　てきおうして　ふえていく タフな　せいめいりょくの　もちぬし。"
"A rough customer that wildly flails its giant claws. It is said to be extremely hard to raise.","Ce Pokémon très coriace agite tout le temps ses énormes pinces. Il faut beaucoup de patience pour le dresser.","Pokémon violento che flagella il nemico con le sue chele affilate. Sembra che sia molto difficile allenarlo.","Ein grobes Pokémon, das mit seinen riesigen Scheren wild um sich schlägt. Man sagt, dass es sehr schwer zu trainieren sei.","Esta violenta criatura agita de forma salvaje las gigantes pinzas que tiene. Dicen que es muy difícil criarlo.","거대한 집게를 휘두르는 난폭한 포켓몬. 키우는 것이 매우 어렵다고 전해진다.","きょだいな　ハサミを　ふりまわす あばれもの。　そだてるのが　とても むずかしい　ポケモンと　いわれる。"
"It moves while spinning around on its single foot. Some Baltoy have been seen spinning on their heads.","Il se déplace en tournoyant sur son pied. On le voit parfois faire de même sur la tête.","Si sposta piroettando sull’estremità inferiore del proprio corpo. Alcuni Baltoy sono stati visti piroettare a testa in giù.","Es bewegt sich, indem es auf seinem Fuß kreiselt. Vereinzelt sieht man auch Puppance, die dies kopfüber tun.","Se mueve girando una única extremidad. Se han avistado algunos ejemplares capaces de hacerlo cabeza abajo.","한 다리로 회전하면서 이동한다. 거꾸로 회전하는 오뚝군도 발견된다.","いっぽんあしで　かいてん　しながら いどうする。　さかさまに　なって かいてんする　ヤジロンも　みかける。"
"This mysterious Pokémon started life as an ancient clay figurine made over 20,000 years ago.","Ce Pokémon mystérieux serait né d’une figurine d’argile vieille de près de 20 000 ans.","Un Pokémon enigmatico nato da una statuetta d’argilla costruita dagli antichi 20.000 anni or sono.","Dieses rätselhafte Pokémon ist aus einer Lehmpuppe entstanden, die vor 20 000 Jahren von einem uralten Volk angefertigt wurde.","Al parecer, este misterioso Pokémon nació a partir de una figurilla de barro creada por una civilización de hace más de 20 000 años.","2만 년 전 고대인이 만든 진흙인형에서 태어난 듯한 의문의 포켓몬.","２まんねんまえの　こだいじんが つくった　ドロにんぎょうから うまれたらしい　ナゾの　ポケモン。"
"This Pokémon was restored from a fossil. Lileep once lived in warm seas that existed approximately 100,000,000 years ago.","Reconstitué à partir d’un fossile, ce Pokémon vivait dans les mers chaudes il y a environ 100 millions d’années.","Questo Pokémon è stato rigenerato da un fossile. Viveva nei mari caldi circa 100 milioni di anni fa.","Dieses Pokémon wurde aus einem Fossil wiederbelebt. Vor etwa 100 Millionen Jahren war es in warmen Meeren zu Hause.","Este Pokémon se regeneró a partir de un fósil. Habitaba en los mares cálidos hace unos cien millones de años.","화석에서 복원된 포켓몬. 약 1억 년 전에 따뜻한 바다에 서식했었다.","かせきから　ふくげんした　ポケモン。 およそ　１おくねんまえの　あたたかい うみに　せいそくしていた。"
"It has short legs and can’t walk very fast, but its neck and tentacles can extend to over three times their usual length to nab distant prey.","Il se déplace lentement avec ses petites pattes, mais il peut tripler la longueur de son cou et de ses tentacules pour capturer ses proies.","Il suo passo è lento a causa delle corte zampe, ma può triplicare la lunghezza del collo e dei tentacoli per catturare le prede.","Durch die kurzen Beine läuft Wielie nur langsam, doch um ferne Beute zu fangen, kann es Hals und Tentakel auf die dreifache Länge ausstrecken.","Sus cortas patas le impiden desplazarse con rapidez, pero puede triplicar la longitud de sus tentáculos y cuello para atrapar a presas lejanas.","다리가 짧아 걸음이 느리지만 목과 촉수가 3배로 늘어나서 멀리 있는 먹이를 잡는다.","あしが　みじかく　あゆみは　おそいが くびと　しょくしゅが　３ばい　のびて とおくにいる　えものを　つかまえる。"
"This Pokémon was restored from a fossil. Anorith lived in the ocean about 100,000,000 years ago, hunting with its pair of claws.","Restauré à partir d’un fossile, ce Pokémon vivait dans l’océan il y a environ 100 millions d’années et chassait ses proies avec ses deux pinces.","Questo Pokémon è stato rigenerato da un fossile. Viveva nei mari circa 100 milioni di anni fa e usava i suoi due artigli per cacciare.","Es wurde aus einem Fossil wiederbelebt. Vor circa 100 Millionen Jahren war es im Meer zu Hause, wo es mit seinen beiden Klauen auf Jagd ging.","Este Pokémon se regeneró a partir de un fósil. Habitaba en los mares de hace cien millones de años. Atrapaba a sus presas con sus dos pinzas.","화석에서 복원된 포켓몬. 1억 년 전의 바다에 살며 2개의 발톱으로 사냥을 했었다.","かせきから　ふくげんした　ポケモン。 １おくねんほどまえの　うみで　くらし ２ほんの　ツメで　かりをしていた。"
"After evolution, this Pokémon emerged onto land. Its lower body has become stronger, and blows from its tail are devastating.","Depuis son évolution, il vit sur la terre ferme. Ses membres inférieurs se sont développés et ses coups de queue sont dévastateurs.","Dopo l’evoluzione, è salito sulla terraferma. La parte inferiore del corpo si è rafforzata, rendendo i colpi della sua coda devastanti.","Nach seiner Entwicklung ging es an Land, sodass sich sein Unterkörper verstärkte. Ein Hieb seines Schweifs besitzt gewaltige Zerstörungskraft.","Tras evolucionar, pasó a vivir en tierra firme. Posee tal fuerza en la parte inferior del cuerpo que un solo coletazo puede resultar devastador.","진화해서 육지로 올라왔다. 하반신이 강화되어 꼬리로 가하는 일격은 굉장한 파괴력을 자랑한다.","しんかして　りくちに　あがった。 かはんしんが　きょうかされ　しっぽの いちげきは　すごい　はかいりょくだ。"
"Although unattractive and unpopular, this Pokémon’s marvelous vitality has made it a subject of research.","Comme il est tout de même franchement laid, ce Pokémon a un succès très mitigé. Sa grande vitalité fait néanmoins l’objet de moult études.","È un Pokémon poco popolare per via del suo misero aspetto. Tuttavia, la sua prodigiosa vitalità ha attirato l’interesse dei ricercatori.","Sein unvorteilhaftes Aussehen macht es zwar unbeliebt, doch seine erstaunliche Lebenskraft hat das Interesse der Forscher an ihm geweckt.","Su aspecto poco agraciado hace que no sea muy popular, pero su gran vitalidad resulta de gran interés para la ciencia.","겉모습이 좋지 않아 인기는 없지만 경이로운 생명력을 지니고 있어 연구 대상이 되고 있다.","みためが　わるいので　にんきはないが きょういの　せいめいりょくが　あり けんきゅうたいしょうには　なっている。"
"Milotic has provided inspiration to many artists. It has even been referred to as the most beautiful Pokémon of all.","Célébré comme l’un des plus beaux Pokémon, il sert souvent de modèle et d’inspiration aux plus grands artistes.","È considerato il Pokémon più bello del mondo ed è fonte d’ispirazione per tantissimi artisti.","Milotic soll das schönste aller Pokémon sein. Es hat schon so manchem Künstler als Quelle der Inspiration gedient.","Se dice que es el Pokémon más bello. Ha sido la fuente de inspiración de un sinnúmero de artistas.","가장 아름다운 포켓몬으로 불리며 많은 예술가에게 영감을 주고 있다.","もっとも　うつくしい　ポケモンとも よばれ　おおくの　げいじゅつかに インスピレーションを　あたえてきた。"
"Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will.","Il change de forme en fonction de la météo, mais ce phénomène serait en fait une réaction chimique indépendante de sa volonté.","Il suo aspetto cambia con le condizioni atmosferiche per effetto di una reazione chimica indipendente dalla sua volontà.","Seine Erscheinung ändert sich je nach Wetter. Dies hat weniger mit seinem eigenen Willen zu tun als vielmehr mit einer chemischen Reaktion.","Cambia de apariencia en función del tiempo atmosférico, pero se trata más bien de una reacción química ajena a su voluntad.","날씨에 따라 모습이 바뀌지만, 화학 반응의 결과일 뿐 자신의 의지는 아닌 듯하다.","てんきに　よって　すがたが　かわるが かがくてきな　はんのうの　けっかで じぶんの　いしでは　ないらしい。"
"It changes its hue to blend into its surroundings. If no one takes notice of it for too long, it will pout and never reveal itself.","Il change de couleur pour se camoufler, mais si on cesse de lui prêter attention pendant trop longtemps, il se vexe et ne se montre plus...","Si mimetizza con l’ambiente mutando il colore del proprio corpo. Se lo si ignora, si imbroncia e non si fa più vedere.","Es kann mit der Umgebung verschmelzen, indem es seine Farbe ändert. Wenn man es längere Zeit ignoriert, macht es sich schmollend unsichtbar.","Cambia de color para fundirse con el paisaje, pero, si pasa desapercibido demasiado tiempo, se enfurruña y no vuelve a hacerse visible.","몸의 색을 바꿔 경치에 녹아든다. 오랫동안 방치하면 토라져서 모습을 볼 수 없게 된다.","からだの　いろを　かえて　けしきに とけこむ。　ながく　かまわないでいると スネて　すがたを　みせなくなる。"
"It eats up emotions like malice, jealousy, and resentment, so some people are grateful for its presence.","Les gens apprécient ce Pokémon, car il se nourrit de leurs émotions négatives telles que la rancœur et la jalousie.","Si nutre di sentimenti turpi come rancore, invidia e gelosia. Per questo, alcuni sono felici che esista.","Da es sich von Gefühlen wie Rachsucht, Neid und Eifersucht ernährt, sind die Menschen für die Existenz dieses Pokémon dankbar.","Se alimenta de sentimientos negativos como la envidia, el rencor y el odio, así que su presencia es más que bienvenida por los humanos.","원한, 시샘, 질투 같은 감정을 먹기 때문에 사람에게는 고마운 존재다.","うらみ　ねたみ　そねみの　ような かんじょうを　くらうので　ひとに よっては　ありがたい　そんざいだ。"
"It’s a stuffed toy that was thrown away and became possessed, ever searching for the one who threw it away so it can exact its revenge.","Animée par la rancune, cette poupée abandonnée traque son ancien propriétaire pour se venger.","È un peluche pieno di rancore per essere stato buttato via. Cerca senza darsi pace il vecchio proprietario per vendicarsi.","Einst als Plüschpuppe weggeworfen, ist dieses hasserfüllte Pokémon auf der Suche nach dem Täter, um sich an ihm zu rächen.","Este muñeco de trapo alberga gran odio por la persona que lo abandonó, a quien busca sin descanso para vengarse.","버려진 인형에 원념이 깃들었다. 자신을 버린 자를  찾아내 복수할 셈이다.","すてられた　ヌイグルミに　おんねんが やどった。　じぶんを　すてたものを さがし　ふくしゅうする　つもりだ。"
"If it finds bad children who won’t listen to their parents, it will spirit them away—or so it’s said.","On dit que ce Pokémon emporte les enfants désobéissants à la nuit tombée.","Si racconta che questo Pokémon porti via nella notte i bambini che sono stati disobbedienti.","Man sagt, es suche sich unartige Kinder und verschleppe sie nachts an einen unbekannten Ort.","Corre el rumor de que, por las noches, se lleva a los niños que no son obedientes.","말을 잘 안 듣는 아이를 발견하면 한밤중에 어딘가로 데려간다고 전해진다.","いいつけを　まもらない　こどもを みつけると　よなかに　どこかへ つれて　いくと　いわれている。"
"Its body is entirely hollow. When it opens its mouth, it sucks everything in as if it were a black hole.","Son corps est complètement creux. Quand il ouvre la bouche, il aspire tout ce qui passe près de lui, à la façon d’un trou noir.","L’interno del suo corpo è completamente vuoto. Apre la bocca per risucchiare qualsiasi cosa, come un buco nero.","Sein Körper ist vollkommen hohl. Wenn es sein Maul öffnet, saugt es wie ein schwarzes Loch alles in sich auf.","Está completamente hueco. Cuando abre la boca, es capaz de absorber cualquier cosa, como si fuera un agujero negro.","몸속은 텅 비어 있다. 입을 열면 블랙홀처럼 무엇이든 빨아들인다.","からだの　なかは　からっぽ。 くちを　あけると　ブラックホールの ように　なんでも　すいこんでしまう。"
"The bunches of fruit growing around the necks of Tropius in Alola are especially sweet compared to those in other regions.","Les fruits qui poussent sur le cou des Tropius d’Alola sont si doux qu’ils surclassent ceux des autres régions.","I grappoli di frutti che crescono attorno al collo dei Tropius che vivono ad Alola sono più dolci e prelibati di quelli degli esemplari di altre regioni.","Die Früchte, die am Hals der in Alola lebenden Tropius hängen, sind die besten, denn sie sind süßer als die in anderen Regionen.","Los frutos que crecen en el cuello del Tropius de la región de Alola son mucho más dulces y ricos que los de otros lugares.","알로라에 사는 트로피우스는 다른 지방에 비해 목에 열리는 송이가 특히 달콤하고 맛있다.","アローラにすむ　トロピウスの　くびに みのる　フサは　ほかの　ちほうより かくべつに　あまくて　もうさいこう。"
"Chimecho makes its cries echo inside its hollow body. When this Pokémon becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying.","Éoko fait résonner son cri dans son corps creux. Lorsque ce Pokémon est en colère, les échos de son cri génèrent des ultrasons capables d’envoyer voler des ennemis.","Chimecho fa riecheggiare il suo verso dentro al corpo vuoto. Quando s’infuria emette onde a ultrasuoni in grado di abbattere i nemici in volo.","Palimpalims Schreie hallen durch seinen hohlen Körper. Wenn dieses Pokémon wütend wird, erzeugen seine Schreie Ultraschallwellen, die seine Feinde buchstäblich wegfegen können.","Chimecho hace que sus gritos resuenen con eco en su interior. Cuando se enfada, los chillidos se convierten en ondas ultrasónicas capaces de derribar a los enemigos voladores.","목소리를 몸의 빈 곳에 메아리치게 한다. 화가 났을 때의 울음소리는 적을 날려버릴 위력을 지닌 초음파가 된다.","こえを　からだの　くうどうに　はんきょうさせる。 おこった　ときの　なきごえは　てきを　ふきとばす いりょくを　もった　ちょうおんぱに　なるぞ。"
"Swift as the wind, Absol races through fields and mountains. Its curved, bow-like horn is acutely sensitive to the warning signs of natural disasters.","Il court par monts et par vaux, rapide comme le vent. Sa corne arquée lui permet de percevoir les signes avant-coureurs des cataclysmes.","Corre veloce come il vento attraverso colline e campi. Il suo corno ricurvo è in grado di prevedere con precisione le calamità naturali.","Schnell wie der Wind rauscht es über Felder und Berge. Sein gebogenes Horn ist sehr sensibel gegenüber herannahenden Naturkatastrophen.","Corre por montañas y prados a la velocidad del viento. Su cuerno curvado tiene tal sensibilidad que puede predecir catástrofes naturales.","바람처럼 산과 들을 달려나간다. 초승달 모양의 뿔은 자연재해의 징조를 민감하게 감지한다.","かぜのように　のやまを　かけぬける。 ゆみなりの　ツノは　しぜんさいがいの よちょうを　びんかんに　かんじとる。"
"It tends to move in a pack. Individuals squash against one another to toughen their spirits.","Il fait toutes ses activités en groupe. L’une d’elles consiste à se bousculer mutuellement afin de s’endurcir.","I Wynaut fanno tutto in gruppo. Giocando a darsi spintoni, si tengono sempre allenati.","Isso bleiben immer im Rudel und schubsen einander spielerisch, um ihre Ausdauer zu trainieren.","Suelen ir en grupo. Templan su paciencia jugando a empujarse los unos a los otros.","많은 동료와 함께 행동한다. 밀어내기 놀이로 인내심과 근성을 강하게 단련한다.","おおぜいの　なかまと　こうどうする。 おしくらまんじゅうで　がまんづよい こんじょうを　きたえるのだ。"
"It’s said that if they are seen at midnight, they’ll cause heavy snow. They eat snow and ice to survive.","Quand ce Pokémon apparaît la nuit, il provoque de fortes chutes de neige. Il se nourrit de glace et de neige.","Si dice che provochi forti nevicate se appare nel cuore della notte. Si nutre di neve e ghiaccio.","Erscheint es mitten in der Nacht, so sagt man, steht starker Schneefall bevor. Es ernährt sich von Eis und Schnee.","Dicen que, si aparece a medianoche, provoca grandes nevadas. Se alimenta de nieve y hielo.","한밤중에 나타나는 눈꼬마는 큰 눈을 내리게 한다고 전해진다. 눈과 얼음을 먹으며 지낸다.","まよなか　あらわれる　ユキワラシは おおゆきを　ふらせると　いわれる。 ゆきや　こおりを　たべて　くらす。"
"It has a body of ice that won’t melt, even with fire. It can instantly freeze moisture in the atmosphere.","Son corps constitué de glace ne peut pas fondre, même s’il est exposé au feu. Il peut geler l’humidité contenue dans l’air instantanément.","Neppure il fuoco riesce a sciogliere il suo corpo di ghiaccio. Può congelare istantaneamente l’umidità dell’atmosfera.","Seinen Eiskörper bringt nichts zum Schmelzen, auch Feuer nicht. Es kann Feuchtigkeit in der Luft sofort in Eis verwandeln.","Ni siquiera el fuego puede derretir su cuerpo de hielo. Es capaz de congelar en un instante la humedad del ambiente.","불꽃에도 녹지 않는 얼음으로 된 몸. 공기 중의 수분을 순식간에 얼려버린다.","ほのおでも　とけない　こおりの からだ。　くうきちゅうの　すいぶんを いっしゅんで　こおらせてしまう。"
"This Pokémon’s body is covered in blubber and impressively round. It’s faster for Spheal to roll around than walk.","Grâce à son corps composé d’une épaisse couche de graisse qui lui donne sa forme ronde, il se déplace plus vite en roulant qu’en marchant.","Il suo corpo, avvolto in uno spesso strato lipidico, è perfettamente rotondo. Si sposta più velocemente rotolando che camminando.","Der Körper von Seemops ist kugelrund und von einer dicken Speckschicht umgeben. Es kann schneller rollen als laufen.","La gruesa capa de grasa bajo la piel le confiere una forma perfectamente esférica. Se desplaza más rápido rodando que caminando.","두꺼운 지방에 둘러싸인 완벽하게 둥근 몸을 가졌다. 걷는 것보다 굴러가는 게 더 빠르다.","ぶあつい　しぼうに　つつまれた みごとに　まんまるな　からだ。 あるくより　ころがるほうが　はやい。"
"Sealeo live on top of drift ice. They go swimming when they’re on the hunt, seeking out their prey by scent.","Cet habitant de la banquise attrape ses proies en les repérant à l’odeur quand il nage.","Vive su banchi di ghiaccio alla deriva. Individua le prede fiutandone l’odore mentre nuota.","Seejong lebt auf Eisschollen. Wittert es beim Schwimmen Beute, spürt es sie auf und schnappt sie sich.","Vive sobre placas de hielo. Detecta el olor de sus presas mientras nada.","유빙 위에서 생활한다. 헤엄치다가 먹이의 냄새를 맡고는 찾아내서 잡는다.","りゅうひょうの　うえで　せいかつ。 およぎながら　えものの　においを かぎわけて　みつけだし　つかまえる。"
"Walrein form herds of 20 to 30 individuals. When a threat appears, the herd’s leader will protect the group with its life.","Ils vivent en groupes de 20 à 30 individus. Si un ennemi les attaque, le chef s’interpose pour tous les protéger, au péril de sa vie.","Vive in branchi di 20-30 esemplari. In caso di attacco nemico, il capo protegge il gruppo a costo della vita.","Es bildet mit 20 bis 30 Artgenossen eine Herde. Wird diese angegriffen, verteidigt der Anführer sie unter Einsatz seines Lebens.","Forman manadas de unos 20 o 30 individuos. Si el grupo se ve atacado por un enemigo, el líder se interpondrá para proteger al resto.","2, 30마리가 무리를 이룬다. 적에게 공격받으면 리더는 몸을 던져서 무리를 지킨다.","２、３０ひきで　むれを　つくる。 てきに　おそわれると　リーダーは からだを　はって　むれを　まもる。"
"Despite its appearance, it’s carnivorous. It clamps down on its prey with both sides of its shell and doesn’t let go until they stop moving.","Malgré les apparences, c’est un carnivore qui attrape sa proie avec sa coquille et l’immobilise jusqu’à ce qu’elle ne se débatte plus.","Nonostante le apparenze, è carnivoro. Intrappola la preda con la conchiglia bivalve e la tiene stretta finché non smette di muoversi.","Dieses fleischfressende Pokémon klemmt seine Beute mit seiner Schale fest und lässt sie erst los, wenn sie sich nicht mehr rührt.","Este Pokémon, que no aparenta ser carnívoro, atrapa a sus presas con ambas conchas y no las suelta hasta que dejan de moverse.","보기와는 다르게 육식이다. 2개의 껍질로 먹이를 꽉 물고 움직이지 않을 때까지 놓지 않는다.","こうみえて　にくしょく。　２まいの カラで　えものを　がっちり　はさんで うごかなくなるまで　はなさない。"
"It’s not the strongest swimmer. It wags its tail to lure in its prey and then gulps them down as soon as they get close.","Ce piètre nageur se sert de sa queue pour appâter ses proies. Il les gobe si elles approchent de trop près.","Non è un grande nuotatore. Attira la preda agitando la coda, e non appena si avvicina la ingoia in un boccone.","Schwimmen ist nicht seine Stärke. Es schwingt seinen Schweif, um Beute anzulocken und verschluckt sie im Ganzen, wenn sie sich nähert.","Curiosamente, no es un gran nadador. Agita la cola para atraer a sus presas y, cuando estas se acercan, las engulle de golpe.","헤엄치는 힘은 그다지 강하지 않다. 꼬리를 흔들어 먹이를 유인해 다가오면 덥석 문다.","およぐちからは　あまり　つよくない。 シッポを　ふって　えものを　よびよせ ちかよったところを　ガブリと　いく。"
"The color of its body changes with the water temperature. The coloration of Gorebyss in Alola is almost blindingly vivid.","La température de l’eau influence la couleur de son corps. À Alola, elle est tellement vive qu’elle en est éblouissante.","Cambia colore in base alla temperatura dell’acqua. I Gorebyss che vivono ad Alola hanno un colore vivido e quasi abbagliante.","Die Farbe seines Körpers ändert sich je nach Wassertemperatur. In Alola verfügt es über eine fast schon blendend grelle Färbung.","Su color de piel varía en base a la temperatura del agua, y los que viven en Alola adoptan colores tan vivos que llegan a deslumbrar.","몸의 색깔은 물의 온도로 변화한다. 알로라의 분홍장이는 눈부실 정도로 선명한 빛깔을 지녔다.","からだの　いろは　みずの　おんどで へんかする。　アローラの　サクラビスは まぶしいほど　あざやかに　いろづく。"
"Rock-hard scales and oil-filled swim bladders allow this Pokémon to survive the intense water pressure of the deep sea.","Il peut supporter la pression des profondeurs grâce à ses écailles aussi solides que le roc et à ses vessies natatoires remplies de graisse.","Riesce a sopportare la pressione degli abissi marini grazie alle sue scaglie dure come la roccia e alle vesciche natatorie piene di grasso.","Dank seiner steinharten Schuppen und mit Fett gefüllten Schwimmblasen kann es dem Wasserdruck der Tiefsee standhalten.","Es capaz de soportar la alta presión del fondo marino gracias a sus escamas, duras como rocas, y a sus vejigas natatorias llenas de grasa.","바위처럼 단단한 비늘과 기름으로 가득 찬 부레로 심해의 수압을 견딘다.","いわのように　かたい　ウロコと あぶらの　つまった　うきぶくろで しんかいの　すいあつに　たえる。"
"There was an era when it was overfished due to the rumor that having one of its heart-shaped scales would enable you to find a sweetheart.","Il fut un temps où les gens le capturaient en masse pour s’approprier ses écailles en forme de cœur, supposées porter chance en amour.","In passato è stato vittima di una caccia sfrenata per via delle sue scaglie a forma di cuore, che si riteneva facessero trovare l’anima gemella.","Früher wurde es überfischt, weil man glaubte, der Besitz einer seiner herzförmigen Schuppen führe zu einer erfolgreichen Partnersuche.","Según las leyendas, una escama con forma de corazón brinda suerte en el amor, lo que condujo tiempo ha a su pesca excesiva.","하트 모양의 비늘을 갖고 있으면 연인이 생긴다는 소문이 돌아 남획된 시대도 있었다.","ハートがたの　ウロコを　もっていると こいびとが　できると　ウワサに　なり らんかくされた　じだいも　あった。"
"Bagon jumps off cliffs every day, trying to grow stronger so that someday it will be able to fly.","Tous les jours, il se jette du haut d’une falaise pour renforcer son corps, dans l’espoir de pouvoir voler un jour.","Tempra il suo corpo ogni giorno gettandosi in un precipizio, nella speranza di riuscire a volare, prima o poi.","In der Hoffnung, eines Tages fliegen zu können, stürzt es sich täglich von Klippen, um seinen Körper zu stählen.","En su afán por volar, fortalece su cuerpo a diario saltando desde acantilados.","언젠가 하늘을 날기 위해 매일같이 절벽에서 뛰어내리며 몸을 단련하는 훈련을 계속하고 있다.","いつか　そらを　とぶために　まいにち がけから　とびおりて　からだを きたえる　くんれんを　つづけている。"
"This Pokémon has covered its body in a hard shell that has the same composition as bone. Shelgon stores energy for evolution.","Ce Pokémon emmagasine l’énergie nécessaire à son évolution sous sa carapace dont la composition est identique à celles des os.","Il suo corpo è protetto da una dura corazza composta di materiale osseo. Accumula energia per poi evolversi.","Es hüllt seinen Körper in eine harte Schale, die Knochengewebe gleicht, und sammelt so Energie für seine Entwicklung.","Lo recubre una dura coraza de tejido óseo. En el interior, acumula energía de cara a la evolución.","뼈와 같은 성분으로 만들어진 단단한 껍질로 몸을 감쌌다. 진화의 에너지를 비축하고 있다.","ほねと　おなじ　せいぶんで　できた かたい　カラで　からだを　つつむ。 しんかの　エネルギーを　たくわえる。"
"Salamence is an unusual Pokémon in that it was able to evolve a body with wings just by constantly wishing to be able to fly.","Ce Pokémon rare a tellement souhaité voler qu’il s’est vu pousser des ailes pendant son évolution.","Questo insolito Pokémon è riuscito a evolversi in una creatura dotata di ali in seguito al suo intenso desiderio di librarsi nel cielo.","Diesem ungewöhnlichen Pokémon sind im Zuge seiner Entwicklung Flügel gewachsen, nur weil es den sehnlichen Wunsch hatte, fliegen zu können.","Un Pokémon poco común que, tras desear con todas sus fuerzas poder volar, consiguió un cuerpo alado al evolucionar.","하늘을 나는 것을 꿈꿔온 결과 날개를 가진 몸으로 진화하는 데 성공한 희귀한 포켓몬.","そらを　とぶことを　ねがいつづけた けっか　つばさを　もつ　からだに しんかできた　めずらしい　ポケモン。"
"From its rear, Beldum emits a magnetic force that rapidly pulls opponents in. They get skewered on Beldum’s sharp claws.","Ce Pokémon peut créer un champ magnétique derrière lui qui attire ses ennemis avec force. Il les embroche alors de ses griffes acérées.","Attira vigorosamente i nemici grazie alla potente forza magnetica generata dal didietro e li trafigge con gli artigli affilati.","Mit der Magnetkraft, die es an seinem Hinterteil erzeugt, zieht es Gegner ruckartig zu sich heran, um sie mit seinen scharfen Krallen aufzuspießen.","Atrae con fuerza a sus enemigos debido al magnetismo que emite por la parte trasera y les clava sus afilados ganchos.","엉덩이에서 자력을 발생시켜서 상대를 기세 좋게 끌어들인 뒤 날카로운 발톱으로 찔러버린다.","じりょくを　おしりから　はっせいさせ てきを　いきおいよく　すいよせて するどい　ツメで　くしざしにする。"
"Two Beldum have become stuck together via their own magnetic forces. With two brains, the resulting Metang has doubled psychic powers.","Composé de deux Terhal réunis par l’attraction magnétique, ce Pokémon a vu sa puissance psychique doubler grâce aux deux cerveaux.","Due Beldum si sono uniti tramite l’attrazione magnetica, raddoppiando i loro poteri psichici grazie ai due cervelli.","Durch Magnetismus verschmolzen zwei Tanhel miteinander. Da es nun zwei Gehirne besitzt, haben sich seine Psycho-Kräfte verdoppelt.","Está formado por la fusión magnética de dos Beldum. Al tener dos cerebros, sus poderes psíquicos se ven duplicados.","2마리의 메탕이 자력으로 합체했다. 2개의 두뇌로 인해 사이코 파워가 2배로 강화되었다.","２ひきの　ダンバルが　じりょくで くっついた。　２つの　のうみそにより サイコパワーは　２ばいに　きょうか。"
"Because the magnetic powers of these Pokémon get stronger in freezing temperatures, Metagross living on snowy mountains are full of energy.","Les Métalosse vivant sur des pics enneigés sont très actifs, car leur force magnétique augmente lorsque la température est inférieure à zéro.","I Metagross che vivono sui monti innevati sono molto vivaci, perché la loro forza magnetica aumenta quando la temperatura va sottozero.","Metagross, die auf verschneiten Bergen leben, sind besonders aktiv, da Temperaturen unter dem Gefrierpunkt ihren Magnetismus verstärken.","Su fuerza magnética se potencia en temperaturas bajo cero, por lo que los Metagross que habitan en montañas nevadas son especialmente vivaces.","기온이 영하로 내려가면 자력이 강해지기 때문에 설산에 사는 메타그로스는 매우 기운이 넘친다.","きおんが　ひょうてんかになると じりょくが　つよまるので　ゆきやまに すむ　メタグロスは　とても　げんき。"
"Every bit of Regirock’s body is made of stone. As parts of its body erode, this Pokémon sticks rocks to itself to repair what’s been lost.","Il est entièrement composé de pierre. Si jamais une partie de son corps s’effrite, il la répare en y collant des rochers.","Le varie parti del suo corpo sono costituite da rocce. Nel caso in cui si sgretoli, può ricomporre il suo organismo con nuove pietre.","Sein Körper besteht vollständig aus Steinen. Wenn Teile davon abbröckeln, ersetzt Regirock diese einfach durch neue Steine.","Todo su cuerpo está hecho de roca. Si alguna parte se erosiona, la recompone con más rocas.","몸의 모든 부분이 바위로 되어 있다. 몸이 깎이더라도 스스로 바위를 붙여서 치료한다.","からだの　あらゆる　ぶぶんが　いわで できている。　からだが　けずれても じぶんで　いわを　つけて　なおす。"
