en,fr,it,de,es,ko,kana
Their coloring changes according to the seasons and can be slightly affected by the temperature and humidity as well.,"Son pelage change selon la saison, et dans une moindre mesure en fonction de l’humidité et de la température.",Il suo corpo muta non solo a seconda della stagione ma in misura minore anche al cambiare di temperatura e umidità.,Unabhängig von der Jahreszeit ändert sich seine Farbe auch bei wechselnder Temperatur oder Luftfeuchtigkeit leicht.,"El color de su cuerpo cambia no solo con las estaciones, sino también con los cambios de humedad y temperatura.",계절이 바뀌었을 때뿐 아니라 기온이나 습도에 따라서도 몸의 색깔은 조금 변한다.,きせつが　かわったとき　だけでなく きおんや　しつどに　よっても からだのいろは　すこし　へんかする。
They migrate according to the seasons. People can tell the season by looking at Sawsbuck’s horns.,Il change d’habitat selon les saisons. Les gens constatent le passage des saisons en regardant ses ramures.,Cambia dimora a seconda delle stagioni. Gli uomini si accorgono del cambio di stagione osservando le sue corna.,"An seinem Geweih kann man ablesen, wann eine neue Jahreszeit beginnt. Sein Revier wechselt mit jeder neuen Jahreszeit.","Cambia de morada dependiendo de las estaciones. Observando sus cuernos, la gente sabe cuándo estas van a cambiar.",계절에 따라 거처를 바꾼다. 사람들은 바라철록의 뿔에서 계절의 변화를 느낀다.,きせつに　よって　すみかを　かえる。 ひとびとは　メブキジカの　ツノで きせつの　うつりかわりを　かんじる。
They migrate according to the seasons. People can tell the season by looking at Sawsbuck’s horns.,Il change d’habitat selon les saisons. Les gens constatent le passage des saisons en regardant ses ramures.,Cambia dimora a seconda delle stagioni. Gli uomini si accorgono del cambio di stagione osservando le sue corna.,"An seinem Geweih kann man ablesen, wann eine neue Jahreszeit beginnt. Sein Revier wechselt mit jeder neuen Jahreszeit.","Cambia de morada dependiendo de las estaciones. Observando sus cuernos, la gente sabe cuándo estas van a cambiar.",계절에 따라 거처를 바꾼다. 사람들은 바라철록의 뿔에서 계절의 변화를 느낀다.,きせつに　よって　すみかを　かえる。 ひとびとは　メブキジカの　ツノで きせつの　うつりかわりを　かんじる。
They migrate according to the seasons. People can tell the season by looking at Sawsbuck’s horns.,Il change d’habitat selon les saisons. Les gens constatent le passage des saisons en regardant ses ramures.,Cambia dimora a seconda delle stagioni. Gli uomini si accorgono del cambio di stagione osservando le sue corna.,"An seinem Geweih kann man ablesen, wann eine neue Jahreszeit beginnt. Sein Revier wechselt mit jeder neuen Jahreszeit.","Cambia de morada dependiendo de las estaciones. Observando sus cuernos, la gente sabe cuándo estas van a cambiar.",계절에 따라 거처를 바꾼다. 사람들은 바라철록의 뿔에서 계절의 변화를 느낀다.,きせつに　よって　すみかを　かえる。 ひとびとは　メブキジカの　ツノで きせつの　うつりかわりを　かんじる。
"Thanks to bacteria that lived in the mud flats with it, this Pokémon developed the organs it uses to generate electricity.",Les vasières sont son habitat de prédilection. Il a développé un organe générant de l’électricité grâce aux bactéries présentes dans la boue.,Abita i fondali che emergono durante la bassa marea. Ha sviluppato un organo che produce elettricità grazie a un batterio che vive nel fango.,"Dieses Pokémon lebt im Morast. Dank der dortigen Bakterien hat es ein Organ entwickelt, mit dem es Strom erzeugen kann.",Vive en humedales costeros. Ha desarrollado un órgano que produce electricidad gracias a una bacteria que vive en el lodo.,갯벌이 보금자리다. 진흙 속에 사는 세균에 의해 전기를 만드는 기관이 발달했다.,ひがたが　すみか。　どろに　すむ さいきんに　よって　でんきを　つくる きかんが　はったつした。
"Known for its bravery and pride, this majestic Pokémon is often seen as a motif for various kinds of emblems.",C’est un Pokémon fier et vaillant. Sa bravoure lui vaut d’être souvent utilisé comme emblème sur les blasons.,È un Pokémon intrepido e orgoglioso. Appare spesso come motivo araldico per via del suo eroismo.,"Es ist ein furchtloses und stolzes Pokémon, das als Symbol des Mutes häufig auf Wappen abgebildet wird.","Un Pokémon osado y orgulloso, cuyo majestuoso porte lo convierte en un motivo heráldico muy popular.",용맹하고 긍지 높은 포켓몬. 그 용감한 모습 때문에 엠블럼의 모티브로 인기가 많다.,ゆうもうで　ほこりたかい　ポケモン。 その　ゆうしを　たたえ　エンブレムの モチーフとして　にんきが　たかい。
The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph.,Le bas de son corps est entouré d’une masse d’énergie semblable à un nuage. Il vole dans le ciel à 300 km/h.,Ha la parte inferiore del corpo avvolta in una nuvola di energia. Sfreccia nei cieli a 300 km/h.,Sein Unterkörper ist in eine wolkenartige Energieschicht gehüllt. Es jagt mit bis zu 300 km/h durch die Lüfte.,"La parte inferior de su cuerpo, similar a una nube, está recubierta de un campo de energía. Vuela a 300 km/h.",구름처럼 생긴 에너지체에 하반신이 둘러싸여 있다. 시속 300km로 하늘을 난다.,くものような　エネルギーたいに かはんしんが　つつまれている。 じそく３００キロで　そらを　とぶ。
The spikes on its tail discharge immense bolts of lightning. It flies around the Unova region firing off lightning bolts.,Sa queue lance des décharges électriques. Il vole dans le ciel d’Unys et fait tomber des éclairs.,Lancia scariche elettriche dagli aculei della coda. Vola per i cieli di Unima scagliando fulmini.,Es greift mit elektrischer Ladung aus den Dornen seiner Rute an und bombardiert Einall aus der Luft mit Blitzen.,Lanza descargas eléctricas por las púas de su cola. Sobrevuela Teselia dejando caer rayos.,꼬리의 가시에서 전격을 날린다. 하나지방의 하늘을 날아다니며 번개를 내리친다.,しっぽの　トゲから　でんげきを うちだす。イッシュちほうの　そらを とびまわり　カミナリを　おとす。
Lands visited by Landorus grant such bountiful crops that it has been hailed as “The Guardian of the Fields.”,"Il fait fructifier les cultures partout où il passe, c’est pourquoi on l’appelle « le dieu des moissons ».","Poiché le terre che visita producono abbondanti raccolti, è considerato una benedizione per i campi.","Da an Orten, wo es sich blicken lässt, mit reicher Ernte zu rechnen ist, nennt man es auch den „Herrn des Ackerbaus“.",Lo consideran una deidad de las cosechas porque los cultivos crecen en abundancia en las tierras por las que pasa.,랜드로스가 찾아온 땅에는 작물에 열매가 많이 열리기 때문에 농지의 신이라고 전해진다.,ランドロスの　おとずれる　とちは さくもつが　たくさん　みのるため はたけのかみさま　と　いわれている。
"Dwelling within it is a power even greater than that of Reshiram or Zekrom, but the extreme cold keeps that power bound.","Il possède une puissance qui dépasse celle de Reshiram et de Zekrom, mais il a scellé son corps grâce à son souffle glacé.","La sua forza supera quella di Reshiram e Zekrom, ma è sigillata dalla temperatura glaciale del suo corpo.","Seine Kraft übertrifft die von Reshiram und Zekrom, doch sie wird durch die extreme Kälte, die in seinem Körper herrscht, versiegelt.","Su poder supera al de Reshiram y Zekrom, pero permanece sellado por el frío extremo que genera.",레시라무와 제크로무를 능가할 정도의 힘을 가졌으나 극저온의 냉기에 봉인되어 있다.,レシラムと　ゼクロムを　しのぐほどの ちからを　もつが　きょくていおんの れいきで　ふうじられてしまっている。
"Dwelling within it is a power even greater than that of Reshiram or Zekrom, but the extreme cold keeps that power bound.","Il possède une puissance qui dépasse celle de Reshiram et de Zekrom, mais il a scellé son corps grâce à son souffle glacé.","La sua forza supera quella di Reshiram e Zekrom, ma è sigillata dalla temperatura glaciale del suo corpo.","Seine Kraft übertrifft die von Reshiram und Zekrom, doch sie wird durch die extreme Kälte, die in seinem Körper herrscht, versiegelt.","Su poder supera al de Reshiram y Zekrom, pero permanece sellado por el frío extremo que genera.",레시라무와 제크로무를 능가할 정도의 힘을 가졌으나 극저온의 냉기에 봉인되어 있다.,レシラムと　ゼクロムを　しのぐほどの ちからを　もつが　きょくていおんの れいきで　ふうじられてしまっている。
"Cobalion, Terrakion, and Virizion taught this Pokémon how to fight. It dashes across the world, seeking more opportunities to further its training.","Cobaltium, Terrakium et Viridium lui ont appris à se battre. Il poursuit son entraînement en parcourant le monde.","Ha imparato a lottare da Cobalion, Terrakion e Virizion. Ora continua i suoi allenamenti in giro per il mondo.","Kobalium, Terrakium und Viridium haben ihm das Kämpfen beigebracht. Nun reist es um die Welt und setzt sein Training fort.","Aprendió a luchar bajo la tutela de Cobalion, Terrakion y Virizion. Ahora recorre el mundo perfeccionando su destreza.",코바르온 테라키온 비리디온으로부터 싸움을 배웠다. 세계를 돌아다니며 수행을 거듭하고 있다.,コバルオン　テラキオン　ビリジオンに たたかいを　まなんだ。　せかいを かけめぐり　しゅぎょうを　つづける。
The melodies sung by Meloetta have the power to make Pokémon that hear them happy or sad.,"Les mélodies enivrantes de Meloetta touchent les Pokémon, pouvant les rendre heureux ou tristes.",Canta una melodia che ha il potere di portare la gioia o la tristezza nel cuore dei Pokémon che l’ascoltano.,"Es besitzt die Macht, Pokémon, die sich in seiner Nähe aufhalten, mit seinen Melodien froh oder traurig zu stimmen.",Las melodías que canta Meloetta tienen el poder de hacer sentir felicidad a los Pokémon que hay a su alrededor.,메로엣타가 연주하는 선율에는 주위 포켓몬을 기쁘게 하거나 슬프게 할 정도의 힘이 있다.,メロエッタの　かなでる　せんりつは まわりの　ポケモンを　よろこばせたり かなしませるほどの　パワーがある。
This ancient bug Pokémon was altered by Team Plasma. They upgraded the cannon on its back.,Un Pokémon Insecte des temps anciens modifié par la Team Plasma. Le canon dans son dos a été grandement amélioré.,"Antico Pokémon Coleottero modificato dal Team Plasma, che ne ha notevolmente potenziato il cannone sulla schiena.",Ein von Team Plasma modifiziertes Käfer-Pokémon aus dem Altertum. Die Kanone auf seinem Rücken ist nun noch stärker.,"Pokémon de tipo Bicho de la antigüedad, modificado por el Equipo Plasma. El cañón de su lomo ha sido mejorado.",플라스마단에게 개조당한 고대의 벌레포켓몬이다. 등에 있는 대포의 파워가 올라갔다.,プラズマだんによって　かいぞうされた こだいの　むしポケモン。せなかの たいほうが　パワーアップした。
This ancient bug Pokémon was altered by Team Plasma. They upgraded the cannon on its back.,Un Pokémon Insecte des temps anciens modifié par la Team Plasma. Le canon dans son dos a été grandement amélioré.,"Antico Pokémon Coleottero modificato dal Team Plasma, che ne ha notevolmente potenziato il cannone sulla schiena.",Ein von Team Plasma modifiziertes Käfer-Pokémon aus dem Altertum. Die Kanone auf seinem Rücken ist nun noch stärker.,"Pokémon de tipo Bicho de la antigüedad, modificado por el Equipo Plasma. El cañón de su lomo ha sido mejorado.",플라스마단에게 개조당한 고대의 벌레포켓몬이다. 등에 있는 대포의 파워가 올라갔다.,プラズマだんによって　かいぞうされた こだいの　むしポケモン。せなかの たいほうが　パワーアップした。
This ancient bug Pokémon was altered by Team Plasma. They upgraded the cannon on its back.,Un Pokémon Insecte des temps anciens modifié par la Team Plasma. Le canon dans son dos a été grandement amélioré.,"Antico Pokémon Coleottero modificato dal Team Plasma, che ne ha notevolmente potenziato il cannone sulla schiena.",Ein von Team Plasma modifiziertes Käfer-Pokémon aus dem Altertum. Die Kanone auf seinem Rücken ist nun noch stärker.,"Pokémon de tipo Bicho de la antigüedad, modificado por el Equipo Plasma. El cañón de su lomo ha sido mejorado.",플라스마단에게 개조당한 고대의 벌레포켓몬이다. 등에 있는 대포의 파워가 올라갔다.,プラズマだんによって　かいぞうされた こだいの　むしポケモン。せなかの たいほうが　パワーアップした。
This ancient bug Pokémon was altered by Team Plasma. They upgraded the cannon on its back.,Un Pokémon Insecte des temps anciens modifié par la Team Plasma. Le canon dans son dos a été grandement amélioré.,"Antico Pokémon Coleottero modificato dal Team Plasma, che ne ha notevolmente potenziato il cannone sulla schiena.",Ein von Team Plasma modifiziertes Käfer-Pokémon aus dem Altertum. Die Kanone auf seinem Rücken ist nun noch stärker.,"Pokémon de tipo Bicho de la antigüedad, modificado por el Equipo Plasma. El cañón de su lomo ha sido mejorado.",플라스마단에게 개조당한 고대의 벌레포켓몬이다. 등에 있는 대포의 파워가 올라갔다.,プラズマだんによって　かいぞうされた こだいの　むしポケモン。せなかの たいほうが　パワーアップした。
"It creates throwing stars out of compressed water. When it spins them and throws them at high speed, these stars can split metal in two.","Il transforme des jets d’eau sous pression en redoutables shuriken. Une fois lancés, ils tournent si vite qu’ils peuvent même couper le métal.","Crea lame d’acqua micidiali che ruotano ad alta velocità e, se lanciate, possono perforare il metallo.","Es stellt Wurfsterne aus komprimiertem Wasser her, die durch ihre hohe Drehgeschwindigkeit beim Werfen sogar Metall durchtrennen.",Comprime el agua y crea estrellas ninja con las que ataca al enemigo. Cuando las hace girar a gran velocidad cortan en dos hasta el metal.,물을 압축시켜 수리검을 만들어 낸다. 고속으로 회전시키며 던지면 금속도 두 동강이 난다.,みずを　あっしゅくして　しゅりけんを つくりだす。こうそくかいてんさせて とばすと　きんぞくも　まっぷたつ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,Les ailes des Prismillon arborent différents motifs en fonction de leur aire d’origine. Il est possible que le climat y soit pour quelque chose.,Nel mondo ne esistono diverse varietà che si differenziano per i motivi sulle ali. Sembra che questi dipendano dal clima del loro habitat.,Vivillon kommen weltweit mit den unterschiedlichsten Musterungen vor. Das Klima ihres Habitats hat Einfluss auf ihre Flügelmusterung.,En el mundo existen Vivillon con diferentes motivos en sus alas. El clima de cada región influye en sus rasgos.,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。
"It’s not safe without the power of a flower, but it will keep traveling around until it finds one with the color and shape it wants.","Bien qu’il soit vulnérable sans le pouvoir de sa fleur, il voyagera jusqu’à en trouver une de la couleur et de la forme qu’il préfère.","Senza il potere di un fiore è vulnerabile, tuttavia viaggia senza sosta finché non ne trova uno di un colore e di una forma che lo soddisfano.","Ohne die Kräfte einer Blume ist es relativ schutzlos. Es sucht jedoch so lange, bis es eine findet, deren Form und Farbe ihm zusagt.","Sin el poder que le confiere la flor es una presa fácil, así que busca una del tamaño y color idóneos y no cesa hasta dar con ella.",꽃의 힘이 없으면 위험하다. 그래도 좋아하는 색과 형태를 찾을 때까지 여행을 계속한다.,はなの　ちからが　ないと　キケン。 でも　すきな　いろと　かたちが みつかるまで　たびを　つづけるぞ。
"It’s not safe without the power of a flower, but it will keep traveling around until it finds one with the color and shape it wants.","Bien qu’il soit vulnérable sans le pouvoir de sa fleur, il voyagera jusqu’à en trouver une de la couleur et de la forme qu’il préfère.","Senza il potere di un fiore è vulnerabile, tuttavia viaggia senza sosta finché non ne trova uno di un colore e di una forma che lo soddisfano.","Ohne die Kräfte einer Blume ist es relativ schutzlos. Es sucht jedoch so lange, bis es eine findet, deren Form und Farbe ihm zusagt.","Sin el poder que le confiere la flor es una presa fácil, así que busca una del tamaño y color idóneos y no cesa hasta dar con ella.",꽃의 힘이 없으면 위험하다. 그래도 좋아하는 색과 형태를 찾을 때까지 여행을 계속한다.,はなの　ちからが　ないと　キケン。 でも　すきな　いろと　かたちが みつかるまで　たびを　つづけるぞ。
